@relation breast_diagnostic

@attribute var_0000 real
@attribute var_0001 real
@attribute var_0002 real
@attribute var_0003 real
@attribute var_0004 real
@attribute var_0005 real
@attribute var_0006 real
@attribute var_0007 real
@attribute var_0008 real
@attribute var_0009 real
@attribute var_0010 real
@attribute var_0011 real
@attribute var_0012 real
@attribute var_0013 real
@attribute var_0014 real
@attribute var_0015 real
@attribute var_0016 real
@attribute var_0017 real
@attribute var_0018 real
@attribute var_0019 real
@attribute var_0020 real
@attribute var_0021 real
@attribute var_0022 real
@attribute var_0023 real
@attribute var_0024 real
@attribute var_0025 real
@attribute var_0026 real
@attribute var_0027 real
@attribute var_0028 real
@attribute var_0029 real
@attribute class {0, 1}

@data
0.521037436698, 0.0226580994251, 0.545988528782, 0.363732767762, 0.593752821161, 0.792037298325, 0.703139643861, 0.73111332008, 0.686363636364, 0.60551811289, 0.356147021546, 0.120469413013, 0.369033595627, 0.273811258167, 0.159295645375, 0.351398443837, 0.135681818182, 0.300625118394, 0.311645184893, 0.183042438815, 0.620775524724, 0.141524520256, 0.66831017481, 0.450697994495, 0.601135838341, 0.619291556306, 0.568610223642, 0.912027491409, 0.598462448255, 0.418863964319, 1
0.64314449335, 0.272573554278, 0.615783290719, 0.501590668081, 0.289879931389, 0.181767989694, 0.203608247423, 0.348757455268, 0.379797979798, 0.141322662174, 0.156436719174, 0.0825892857143, 0.124440465533, 0.12565978954, 0.119386749159, 0.0813230390242, 0.0469696969697, 0.253835953779, 0.0845387516182, 0.0911100977019, 0.606901458556, 0.303571428571, 0.539817720006, 0.435214313803, 0.347553324969, 0.154563359238, 0.192971246006, 0.639175257732, 0.233589591957, 0.222878131969, 1
0.601495574802, 0.390260399053, 0.595743210559, 0.449416755037, 0.51430892841, 0.431016502055, 0.462511715089, 0.635685884692, 0.509595959596, 0.211246840775, 0.229621582473, 0.0943025106082, 0.180370352919, 0.162921789024, 0.150831152055, 0.283954697029, 0.0967676767677, 0.389846561849, 0.205690324759, 0.127005513868, 0.55638562789, 0.360074626866, 0.508441655461, 0.374508454581, 0.483589777455, 0.385375129765, 0.359744408946, 0.835051546392, 0.403705893948, 0.213433031615, 1
0.210090397085, 0.360838687859, 0.23350148573, 0.102905620361, 0.811320754717, 0.81136126618, 0.565604498594, 0.522862823062, 0.776262626263, 1.0, 0.139091073692, 0.175875176803, 0.126655044056, 0.0381547932566, 0.251453241323, 0.543215068946, 0.142954545455, 0.353665466944, 0.728147689537, 0.287204786977, 0.24831020989, 0.38592750533, 0.241346680612, 0.0940080613449, 0.915472495542, 0.814011700672, 0.548642172524, 0.884879725086, 1.0, 0.773711137348, 1
0.629892564721, 0.156577612445, 0.630986110151, 0.489289501591, 0.430351178117, 0.347892767315, 0.463917525773, 0.518389662028, 0.378282828283, 0.186815501264, 0.233822198081, 0.0930648868458, 0.220562597182, 0.163687574477, 0.332358840126, 0.167918406585, 0.143636363636, 0.357075203637, 0.136179433782, 0.145799648992, 0.519743863394, 0.123933901919, 0.506947557149, 0.341574911522, 0.437363798455, 0.172415131317, 0.319488817891, 0.558419243986, 0.157500492805, 0.142594778958, 1
0.258838563112, 0.202570172472, 0.267984244351, 0.14150583245, 0.678613342963, 0.461996196552, 0.369728209934, 0.40203777336, 0.518686868687, 0.551179443976, 0.0807532138331, 0.117132248939, 0.0687932902983, 0.0380800824807, 0.1970629228, 0.234310691862, 0.0927272727273, 0.21538170108, 0.193729948781, 0.144659563589, 0.268231945927, 0.31263326226, 0.263907565118, 0.136747935509, 0.71273855907, 0.482783712198, 0.427715654952, 0.598281786942, 0.477035284841, 0.454939000394, 1
0.533342798997, 0.347311464322, 0.523875336881, 0.380275715801, 0.379164033583, 0.274891110975, 0.264058106842, 0.367793240557, 0.370707070707, 0.157118786858, 0.121383306174, 0.0912747524752, 0.11416859068, 0.0879868807878, 0.0884182615494, 0.0868807642623, 0.0569191919192, 0.196817579087, 0.0817245455057, 0.0443665961887, 0.531839203131, 0.41684434968, 0.511927884855, 0.349193865513, 0.482269035198, 0.223447914544, 0.302236421725, 0.663917525773, 0.295288783757, 0.187852551489, 1
0.318472241942, 0.376056814339, 0.32071038629, 0.184262990456, 0.598266678704, 0.445126065886, 0.219447047798, 0.297465208748, 0.573737373737, 0.517059814659, 0.170921600579, 0.224717114569, 0.146020826462, 0.0824769610645, 0.241085086855, 0.210577703007, 0.0628282828283, 0.274294373934, 0.0981876512636, 0.156060417617, 0.32479544646, 0.429637526652, 0.299765924598, 0.17494101455, 0.622267714456, 0.330752588022, 0.213897763578, 0.53470790378, 0.321506012222, 0.393939393939, 1
0.284869137205, 0.409536692594, 0.302052380623, 0.159618239661, 0.67409948542, 0.533157475002, 0.435567010309, 0.46486083499, 0.651515151515, 0.50400168492, 0.0705413724425, 0.141840523338, 0.0776987230834, 0.0327195843092, 0.136587687392, 0.246102081894, 0.0897222222222, 0.232240954726, 0.190634322058, 0.0986070229261, 0.268943436499, 0.498667377399, 0.277852482693, 0.136182658278, 0.654625899756, 0.497530828264, 0.430511182109, 0.707903780069, 0.554504238123, 0.342122523941, 1
0.259311846278, 0.484612783226, 0.277658765807, 0.140996818664, 0.595558364178, 0.6754800319, 0.532567947516, 0.424602385686, 0.489898989899, 0.683866891323, 0.0673909107369, 0.273780056577, 0.0604061631249, 0.0320098319381, 0.184791107183, 0.525114909725, 0.19553030303, 0.271263496874, 0.140822873867, 0.317330680044, 0.254713625044, 0.763859275053, 0.235270680811, 0.129325599685, 0.753681569042, 1.0, 0.882587859425, 0.759450171821, 0.552138773901, 1.0, 1
